molregno,doc_id,canonical_smiles,compound_name,mw_freebase,alogp,hba,hbd,psa,rtb,ro3_pass,num_ro5_violations,acd_most_bpka,acd_logp,acd_logd,molecular_species,full_mwt,aromatic_rings,heavy_atoms,num_alerts,qed_weighted,mw_monoisotopic,full_molformula,hba_lipinski,hbd_lipinski,num_lipinski_ro5_violations,max_phase,therapeutic_flag,structure_type,molecule_type,first_approval,natural_product,availability_type,withdrawn_flag,rn
495572,-1,CCOC(=O)c1ccc(nc1)C#Cc2ccc3SCCC(C)(C)c3c2,Tazarotene,351.46,4.95,4,0,64.49,5,N,0,0.04,5.99,5.99,NEUTRAL,351.46,2,25,2,0.57,351.1293,C21H21NO2S,3,0,0,4,1,MOL,Small molecule,1997,0,1,0,1
497291,100207,CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(NC(=O)\C(=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(=O)C)[C@@H]1C)\C)c(\C=N\N5CCN(CC5)C6CCCC6)c(O)c4c3C2=O,RIFAPENTINE,877.03,4.66,15,6,220.14,6,N,3,7.67,3.5,0.99,ACID,877.03,2,63,4,0.1,876.4521,C47H64N4O12,16,6,2,4,1,MOL,Small molecule,1998,1,1,0,1
546564,92167,Cl.CC(C)NCC(O)c1ccc(NS(=O)(=O)C)cc1,SOTALOL HYDROCHLORIDE,272.36,0.49,4,3,86.81,6,N,0,9.31,0.24,-1.68,BASE,308.82,1,18,0,0.7,272.1195,C12H21ClN2O3S,5,3,0,4,1,MOL,Small molecule,1992,0,1,0,1
549674,-1,Cl.CC(N)C12CC3CC(CC(C3)C1)C2,Rimantadine Hydrochloride,179.3,2.2,1,1,26.02,1,Y,0,10.76,3.31,0.39,BASE,215.76,0,13,0,0.66,179.1674,C12H22ClN,1,2,0,4,1,MOL,Small molecule,1993,0,1,0,1
554892,75455,COC(=O)C1=C(C)NC(=C(C1c2ccccc2[N+](=O)[O-])C(=O)OCC(C)C)C,NISOLDIPINE,388.41,2.96,7,1,110.45,8,N,0,2.67,4.96,4.96,NEUTRAL,388.41,1,28,3,0.41,388.1634,C20H24N2O6,8,1,0,4,1,MOL,Small molecule,1995,0,1,0,1
563318,-1,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc3ccccc3)C(=O)N[C@@H]4[C@H](O)Cc5ccccc45.OS(=O)(=O)O,Indinavir Sulfate,613.79,3.08,7,4,118.03,12,N,1,5.19,3.44,3.43,NEUTRAL,711.87,3,45,0,0.25,613.3628,C36H49N5O8S,9,4,0,4,1,MOL,Small molecule,1996,0,1,0,1
61680,-1,C[C@H]1[C@H](NC(=O)\C(=N/OC(C)(C)C(=O)O)\c2csc(N)n2)C(=O)N1S(=O)(=O)O,Aztreonam,435.43,-1.04,11,4,238.19,7,N,1,1.34,0.49,-4.32,ACID,435.43,1,28,4,0.17,435.0519,C13H17N5O8S2,13,5,1,4,1,MOL,Small molecule,1986,0,1,0,1
624185,-1,CCCCC(=O)OCC(=O)[C@@]1(O)C[C@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)c3c(O)c4C(=O)c5c(OC)cccc5C(=O)c4c(O)c3C1,Valrubicin,723.64,3.02,13,5,215.21,12,N,2,,4.07,3.56,NEUTRAL,723.64,2,51,2,0.16,723.2139,C34H36F3NO13,14,5,1,4,1,MOL,Small molecule,1998,1,1,0,1
674279,-1,Cl.CNCC[C@H](Oc1cccc2ccccc12)c3cccs3,Duloxetine Hydrochloride,297.41,3.85,2,1,49.5,6,N,0,10.02,4.81,2.31,BASE,333.88,3,21,0,0.75,297.1187,C18H20ClNOS,2,1,0,4,1,MOL,Small molecule,2004,0,1,0,1
674335,-1,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C,Betamethasone Dipropionate,504.59,3.8,7,1,106.97,8,N,1,,3.67,3.67,NEUTRAL,504.59,0,36,1,0.5,504.2523,C28H37FO7,7,1,0,4,1,MOL,Small molecule,1975,1,1,0,1
674347,-1,Cl.CCCCN1CCCCC1C(=O)Nc2c(C)cccc2C,Bupivacaine Hydrochloride,288.43,4.31,2,1,32.34,5,N,0,8.13,3.31,2.92,NEUTRAL,324.89,1,21,0,0.88,288.2202,C18H29ClN2O,3,1,0,4,1,MOL,Small molecule,1972,0,1,0,1
674485,-1,Cl.CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2Cc3cc(OC)c(OC)cc3C[C@H]2C(=O)O,Moexipril Hydrochloride,498.57,0.62,8,2,114.4,12,N,0,5.28,4.77,1.11,ACID,535.03,2,36,1,0.41,498.2366,C27H35ClN2O7,9,2,0,4,1,MOL,Small molecule,1995,0,1,0,1
674537,-1,Cl.CCCNC(C)C(=O)Nc1ccccc1C,Prilocaine Hydrochloride,220.31,2.26,2,2,41.13,5,N,0,7.95,2.03,1.61,NEUTRAL,256.77,1,16,0,0.8,220.1576,C13H21ClN2O,3,2,0,4,1,MOL,Small molecule,1965,0,1,0,1
674684,100207,FC(F)OC(F)C(F)(F)F,DESFLURANE,168.04,2.24,1,0,9.23,3,Y,0,,1.88,1.88,,168.04,0,10,1,0.59,168.001,C3H2F6O,1,0,0,4,1,MOL,Small molecule,1992,0,1,0,1
674685,-1,[Ca+2].CC(C)CN(C[C@@H](OP(=O)([O-])[O-])[C@H](Cc1ccccc1)NC(=O)O[C@H]2CCOC2)S(=O)(=O)c3ccc(N)cc3,Fosamprenavir Calcium,585.61,2.36,10,4,195.91,14,N,1,1.67,0.48,-3.82,ACID,623.67,2,39,2,0.19,585.191,C25H34CaN3O9PS,12,5,1,4,1,MOL,Small molecule,2003,0,1,0,1
674754,-1,OC(=O)CCC(=O)O.O=C(O[C@H]1CN2CCC1CC2)N3CCc4ccccc4[C@@H]3c5ccccc5,Solifenacin Succinate,362.46,4.03,3,0,32.78,3,N,0,9.03,4.16,2.53,BASE,480.55,2,27,0,0.83,362.1994,C27H32N2O6,4,0,0,4,1,MOL,Small molecule,2004,0,1,0,1
674770,-1,Cl.CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,Articaine Hydrochloride,284.37,2.07,4,2,95.67,7,N,0,7.83,2.22,1.87,NEUTRAL,320.84,1,19,1,0.75,284.1195,C13H21ClN2O3S,5,2,0,4,1,MOL,Small molecule,2000,0,1,0,1
674859,-1,CCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CCl,Halobetasol Propionate,484.96,3.8,5,1,80.67,5,N,0,,2.95,2.95,NEUTRAL,484.96,0,33,2,0.47,484.1828,C25H31ClF2O5,5,1,0,4,1,MOL,Small molecule,1990,1,1,0,1
674923,-1,Cl.CN(C)CCC(O)(c1ccccc1)c2ccccc2Cl,Chlophedianol Hydrochloride,289.8,3.56,2,1,23.47,5,N,0,9.43,3.38,1.73,BASE,326.26,2,20,0,0.91,289.1233,C17H21Cl2NO,2,1,0,4,1,MOL,Small molecule,1982,0,0,0,1
674983,-1,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12.OC(=O)c4ccccc4,Rizatriptan Benzoate,269.34,2.07,3,1,49.74,5,N,0,9.49,1.2,-0.73,BASE,391.47,3,20,0,0.77,269.164,C22H25N5O2,5,1,0,4,1,MOL,Small molecule,1998,0,1,0,1
675015,-1,C[C@H]1C[C@H]2[C@@H]3CC[C@](OC(=O)C)(C(=O)C)[C@@]3(C)C[C@H](O)[C@]2(F)[C@@]4(C)C=CC(=O)C=C14,Fluorometholone Acetate,418.5,2.69,5,1,80.67,3,N,0,,2.75,2.75,NEUTRAL,418.5,0,30,1,0.71,418.2156,C24H31FO5,5,1,0,4,1,MOL,Small molecule,1986,1,1,0,1
675135,-1,CC(C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc4ccc(O)cc4)NC(=O)[C@H](CSSC[C@H](NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N)NC(=O)[C@H](N)Cc5ccc6ccccc6c5.CC(=O)O,Lanreotide Acetate,1096.32,,,,,,,,,,,,1156.38,,,,,1095.467,C56H73N11O12S2,,,,4,1,BOTH,Protein,2007,0,1,0,1
675736,-1,Cl.CCCCCCOC(=O)CCC(=O)CN,Hexaminolevulinate Hydrochloride,215.29,1.25,4,1,69.39,10,N,0,7.25,1.84,1.61,NEUTRAL,251.75,0,15,2,0.44,215.1521,C11H22ClNO3,4,2,0,4,0,MOL,Small molecule,2010,0,1,0,1
110803,75454,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc4cccnc24)CC1,LORATADINE,382.88,5,3,0,42.43,2,N,1,4.27,3.9,3.9,NEUTRAL,382.88,2,27,0,0.73,382.1448,C22H23ClN2O2,4,0,1,4,1,MOL,Small molecule,1993,0,2,0,1
122901,100208,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,MIGLUSTAT,219.28,-0.58,5,4,84.16,4,N,0,6.94,0.03,-0.13,NEUTRAL,219.28,0,15,0,0.51,219.1471,C10H21NO4,5,4,0,4,1,MOL,Small molecule,2003,1,1,0,1
1369607,-1,Cl.C[C@H]1CNCCc2ccc(Cl)cc12,Lorcaserin Hydrochloride,195.69,2.75,1,1,12.03,0,Y,0,9.99,2.96,0.48,BASE,232.15,1,13,0,0.67,195.0815,C11H15Cl2N,1,1,0,4,1,MOL,Small molecule,2012,0,1,0,1
138562,-1,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,,418.57,4.63,5,1,72.83,7,N,0,,4.72,4.72,NEUTRAL,418.57,0,30,1,0.61,418.2719,C25H38O5,5,1,0,4,1,MOL,Small molecule,1991,1,1,0,1
152751,100208,Fc1ccc(cc1)C(=O)CCCN2CCC(=CC2)N3C(=O)Nc4ccccc34,DROPERIDOL,379.43,3.05,3,1,52.65,6,N,0,8.23,3.1,2.7,NEUTRAL,379.43,2,28,1,0.79,379.1696,C22H22FN3O2,5,1,0,4,1,MOL,Small molecule,1970,0,1,0,1
169652,100207,COc1cc(C)c(\C=C\C(=C\C=C\C(=C\C(=O)O)\C)\C)c(C)c1C,ACITRETIN,326.43,5.67,3,1,46.53,6,N,1,,6,3.36,ACID,326.43,1,24,2,0.54,326.1882,C21H26O3,3,1,1,4,1,MOL,Small molecule,1996,1,1,0,1
171587,100207,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]3N(CCCCn4cnc(c4)c5cccnc5)C(=O)O[C@]13C)OC,TELITHROMYCIN,812,4.17,13,1,171.84,11,N,2,8.13,5.22,4.49,NEUTRAL,812,2,58,3,0.2,811.4731,C43H65N5O10,15,1,1,4,1,MOL,Small molecule,2004,1,1,0,1
17411,75452,Nc1nc(N)c2nc(c(N)nc2n1)c3ccccc3,TRIAMTERENE,253.26,1.02,7,3,129.62,1,N,0,6.19,1.16,1.12,NEUTRAL,253.26,3,19,0,0.59,253.1076,C12H11N7,7,6,1,4,1,MOL,Small molecule,1964,1,1,0,1
1926911,-1,COC[C@H]1C[C@H](N(C1)C(=O)[C@H](NC(=O)OC)c2ccccc2)c3nc(c[nH]3)c4ccc5c(COc6cc7c(ccc8nc([nH]c78)[C@@H]9CC[C@H](C)N9C(=O)[C@@H](NC(=O)OC)C(C)C)cc56)c4,VELPATASVIR,883,5.93,10,4,193.09,13,N,2,6.11,5.05,5.03,NEUTRAL,883,6,65,0,0.11,882.4065,C49H54N8O8,16,4,2,4,1,MOL,Small molecule,2016,0,1,0,1
1927281,-1,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B2OC(=O)C(CC(=O)O)(CC(=O)O)O2,IXAZOMIB CITRATE,,,,,,,,,,,,,517.12,,,,,,C20H23BCl2N2O9,,,,4,1,MOL,Small molecule,2015,0,1,0,1
227437,-1,Cc1ccccc1C(=O)Nc2ccc(C(=O)N3CCCC(O)c4cc(Cl)ccc34)c(C)c2,Tolvaptan,448.94,5.13,3,2,69.64,3,N,1,,4.12,4.12,NEUTRAL,448.94,3,32,0,0.58,448.1554,C26H25ClN2O3,5,2,1,4,1,MOL,Small molecule,2009,0,1,0,1
230444,-1,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN.CS(=O)(=O)O,Deferoxamine Mesylate,560.68,-0.89,9,6,205.84,23,N,2,10.56,-0.61,-3.4,BASE,656.79,0,39,3,0.05,560.3534,C25H48N6O8.CH4O3S,14,7,2,4,1,MOL,Small molecule,1968,0,1,0,1
2465,59306,[O-][N+](=O)c1ccc2NC(=O)CN=C(c3ccccc3Cl)c2c1,Clonazepam,315.71,2.86,4,1,87.28,2,N,0,1.55,2.52,2.52,NEUTRAL,315.71,2,22,2,0.68,315.0411,C15H10ClN3O3,6,1,0,4,1,MOL,Small molecule,1975,0,1,0,1
253862,59306,Clc1cc(Cl)c(OCC#CI)cc1Cl,Haloprogin,361.39,4.73,1,0,9.23,3,N,0,,5.53,5.53,,361.39,1,14,3,0.43,359.8372,C9H4Cl3IO,1,0,0,4,1,MOL,Small molecule,1982,0,0,0,1
255347,90849,CC(C)\N=C\1/C=C2N(c3ccc(Cl)cc3)c4ccccc4N=C2C=C1Nc5ccc(Cl)cc5,,473.4,7.14,4,1,39.99,4,N,1,9.16,7.46,5.8,BASE,473.4,3,33,1,0.41,472.1222,C27H22Cl2N4,4,1,1,4,1,MOL,Small molecule,1986,0,1,0,1
2654,75456,CCC(=C)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,ETHACRYNIC ACID,303.14,3.96,4,1,63.6,6,N,0,,2.84,-0.85,ACID,303.14,1,19,2,0.64,302.0113,C13H12Cl2O4,4,1,0,4,1,MOL,Small molecule,1967,0,1,0,1
27575,64384,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)C=CC(=O)C=C14,Methylprednisolone,374.47,1.51,5,3,94.83,2,N,0,,2.17,2.17,NEUTRAL,374.47,0,27,0,0.68,374.2093,C22H30O5,5,3,0,4,1,MOL,Small molecule,1957,1,1,0,1
364859,100208,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,DIAZOXIDE,230.67,0.55,4,1,66.91,0,N,0,,1.19,1.18,NEUTRAL,230.67,1,14,0,0.71,229.9917,C8H7ClN2O2S,4,1,0,4,1,MOL,Small molecule,1973,0,1,0,1
368538,-1,FC1=CNC(=O)NC1=O,,130.08,-1.1,2,2,58.2,0,Y,0,,-0.65,-1.64,NEUTRAL,130.08,0,9,0,0.44,130.0179,C4H3FN2O2,4,2,0,4,1,MOL,Small molecule,1962,1,1,0,1
453721,-1,CC(=O)c1ccc2Sc3ccccc3N(CCCN4CCC(CCO)CC4)c2c1,Piperacetazine,410.57,4.21,5,1,69.08,7,N,0,9.2,4.1,2.31,BASE,410.57,2,29,1,0.69,410.2028,C24H30N2O2S,4,1,0,4,1,MOL,Small molecule,1969,0,0,0,1
454576,100207,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)C3=CCC=CC3)C2=O)C(=O)O,CEPHRADINE,349.4,-2.28,6,3,138.03,4,N,0,7.37,0.48,-2.52,ACID,349.4,0,24,2,0.39,349.1096,C16H19N3O4S,7,4,0,4,1,MOL,Small molecule,1974,1,0,0,1
460466,100207,C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)O)S[C@@H]3CN[C@H](CNS(=O)(=O)N)C3,DORIPENEM,420.5,-5.34,8,5,195.73,7,N,0,9.42,-3.26,-5.76,ZWITTERION,420.5,0,27,1,0.25,420.1137,C15H24N4O6S2,10,6,1,4,1,MOL,Small molecule,2007,1,1,0,1
4730,100208,NC(=O)NO,HYDROXYUREA,76.05,-1.03,2,3,75.35,0,N,0,,-1.8,-1.8,NEUTRAL,76.05,0,5,2,0.26,76.0273,CH4N2O2,4,4,0,4,1,MOL,Small molecule,1967,0,1,0,1
56831,-1,CN(C\C=C\C#CC(C)(C)C)Cc1cccc2ccccc12,Terbinafine,291.43,5.34,1,0,3.24,6,N,1,6.92,5.58,5.46,NEUTRAL,291.43,2,22,1,0.65,291.1987,C21H25N,1,0,1,4,1,MOL,Small molecule,1992,0,2,0,1
57175,75454,CCN1C=C(C(=O)O)C(=O)c2cc(F)c(nc12)N3CCNCC3,ENOXACIN,320.32,-1.48,7,2,85.77,3,N,0,8.19,1.59,-0.62,ACID,320.32,1,23,1,0.66,320.1285,C15H17FN4O3,7,2,0,4,1,MOL,Small molecule,1991,0,0,0,1
631810,-1,OCc1cc(ccc1O)[C@@H](O)CNCCCCCCOCCOCc2c(Cl)cccc2Cl.OC(=O)C(c3ccccc3)(c4ccccc4)c5ccccc5,Vilanterol Trifenatate,486.43,4.22,6,4,91.18,16,N,0,9.25,3.25,1.33,BASE,774.77,2,32,1,0.27,485.1736,C44H49Cl2NO7,6,4,0,4,1,MOL,Small molecule,2013,0,1,0,1
635,64668,CCOC(=O)c1ncn2c1CN(C)C(=O)c3cc(F)ccc23,Flumazenil,303.29,1.58,4,0,64.43,3,N,0,0.86,2.15,2.15,NEUTRAL,303.29,2,22,1,0.81,303.1019,C15H14FN3O3,6,0,0,4,1,MOL,Small molecule,1991,0,1,0,1
65351,100207,C[C@@H]1CN(C[C@H](C)N1)c2c(F)c(N)c3C(=O)C(=CN(C4CC4)c3c2F)C(=O)O,SPARFLOXACIN,392.4,-1.06,7,3,98.9,3,N,0,8.59,2.6,0.83,ZWITTERION,392.4,1,28,2,0.45,392.166,C19H22F2N4O3,7,4,0,4,1,MOL,Small molecule,1996,0,-2,1,1
674344,-1,Cl.CC1CN(CCN1)c2cc3N(C=C(C(=O)O)C(=O)c3c(C)c2F)C4CC4,Grepafloxacin Hydrochloride,359.39,-0.41,6,2,72.88,3,N,0,8.74,2.57,0.62,ZWITTERION,395.86,1,26,1,0.72,359.1645,C19H23ClFN3O3,6,2,0,4,1,MOL,Small molecule,1997,0,-2,1,1
674399,-1,[Na+].[Na+].OP(=O)([O-])C(Sc1ccc(Cl)cc1)P(=O)(O)[O-],Tiludronate Disodium,318.61,2.28,7,4,159.97,4,N,0,,2,-3.44,ACID,362.57,1,17,2,0.49,317.9284,C7H7ClNa2O6P2S,6,4,0,4,1,MOL,Small molecule,1997,0,1,0,1
674444,-1,Cl.CN(C\C=C\c1ccccc1)Cc2cccc3ccccc23,Naftifine Hydrochloride,287.4,4.86,1,0,3.24,5,N,0,7.99,5.04,4.36,NEUTRAL,323.86,3,22,0,0.65,287.1674,C21H22ClN,1,0,0,4,1,MOL,Small molecule,1988,0,1,0,1
674539,-1,Cl.CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O,Clindamycin Hydrochloride,424.98,1.28,7,4,127.56,7,N,0,8.74,1.75,0.7,BASE,461.44,0,27,1,0.45,424.1799,C18H34Cl2N2O5S,7,4,0,4,1,MOL,Small molecule,1970,1,1,0,1
674596,-1,COc1cc(cc(OC)c1OP(=O)(O)O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]4O)c6cc7OCOc7cc26,Etoposide Phosphate,668.54,0.68,16,4,217.16,7,N,2,,-1.23,-5.39,ACID,668.54,2,46,2,0.24,668.1506,C29H33O16P,16,4,1,4,1,MOL,Small molecule,1996,1,1,0,1
674710,100208,Cl.Clc1ccc2N=C3NC(=O)CN3Cc2c1Cl,ANAGRELIDE HYDROCHLORIDE,256.09,1.97,3,1,44.7,0,Y,0,,2.13,2.13,NEUTRAL,292.55,1,16,0,0.77,254.9966,C10H8Cl3N3O,4,1,0,4,1,MOL,Small molecule,1997,0,1,0,1
674725,-1,C[C@]12C[C@H](O)[C@H]3[C@@H](C[C@H](F)C4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,Fluprednisolone,378.43,1.1,5,3,94.83,2,N,0,,1.11,1.11,NEUTRAL,378.43,0,27,0,0.67,378.1843,C21H27FO5,5,3,0,4,1,MOL,Small molecule,1982,1,0,0,1
674777,-1,[Li+].[Li+].[O-]C(=O)[O-],Lithium Carbonate,,,,,,,,,,,,,73.89,,,,,,CLi2O3,,,,4,1,MOL,Small molecule,1970,0,1,0,1
674816,100207,CCOC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)OCCl,LOTEPREDNOL ETABONATE,466.95,3.87,7,1,99.13,7,N,0,,2.42,2.42,NEUTRAL,466.95,0,32,2,0.45,466.1758,C24H31ClO7,7,1,0,4,1,MOL,Small molecule,1998,1,1,0,1
674865,-1,Cl.CCOc1ccccc1OCCN[C@H](C)Cc2ccc(OC)c(c2)S(=O)(=O)N,Tamsulosin Hydrochloride,408.51,2.72,6,2,108.26,11,N,0,8.78,2.14,0.77,BASE,444.97,2,28,1,0.55,408.1719,C20H29ClN2O5S,7,3,0,4,1,MOL,Small molecule,1997,0,1,0,1
674935,-1,CCOC(=O)C1=C(COCCN)NC(=C(C1c2ccccc2Cl)C(=O)OC)C.OC(=O)\C=C/C(=O)O,Amlodipine Maleate,408.88,1.58,7,2,99.88,10,N,0,8.97,3.01,1.5,BASE,524.95,1,28,2,0.45,408.1452,C24H29ClN2O9,7,3,0,4,1,MOL,Small molecule,2003,0,0,0,1
674937,-1,CCCCCCCCCC(=O)OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,Haloperidol Decanoate,530.11,8.13,4,0,46.61,16,N,2,7.13,8.3,8.12,NEUTRAL,530.11,2,37,3,0.13,529.2759,C31H41ClFNO3,4,0,1,4,1,MOL,Small molecule,1986,0,1,0,1
68396,84147,COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CCC(=O)O,,320.34,3.16,6,2,93.06,6,N,0,,3.84,1.17,ACID,320.34,1,23,2,0.62,320.126,C17H20O6,6,2,0,4,1,MOL,Small molecule,2004,0,1,0,1
699405,100207,CO[C@@H]([C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]6C[C@@H](O[C@@H]7C[C@@H](O)[C@@H](O[C@@H]8C[C@](C)(O)[C@H](O)[C@@H](C)O8)[C@@H](C)O7)[C@H](O)[C@@H](C)O6)C(=O)[C@@H](O)[C@@H](C)O,PLICAMYCIN,1085.15,,,,,,,,,,,,1085.15,,,,,1084.4727,C52H76O24,,,,4,1,MOL,Small molecule,1970,1,0,0,1
699450,-1,[Cl-].[Cl-].COc1cc(CC2c3c(CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]4(C)CCc5cc(OC)c(OC)c(OC)c5C4Cc6cc(OC)c(OC)c(OC)c6)cc(OC)c(OC)c3OC)cc(OC)c1OC,Doxacurium Chloride,1035.22,,,,,,,,,,,,1106.13,,,,,1034.5351,C56H78Cl2N2O16,,,,4,1,MOL,Small molecule,1991,0,0,0,1
717,51886,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc2ccc(C#N)c(c2)C(F)(F)F,Bicalutamide,430.37,2.93,5,2,115.64,6,N,0,,4.14,4.14,NEUTRAL,430.37,2,29,2,0.54,430.061,C18H14F4N2O4S,6,2,0,4,1,MOL,Small molecule,1995,0,1,0,1
73547,75456,NC[C@@H]1CC[C@H](CC1)C(=O)O,TRANEXAMIC ACID,157.21,-1.75,3,2,63.32,2,N,0,10.27,0.5,-2,ZWITTERION,157.21,0,11,0,0.5,157.1103,C8H15NO2,3,3,0,4,1,MOL,Small molecule,1986,0,1,0,1
85233,-1,CC(C)Nc1cccnc1N2CCN(CC2)C(=O)c3cc4cc(NS(=O)(=O)C)ccc4[nH]3.CS(=O)(=O)O,Delavirdine Mesylate,456.56,2.29,6,3,118.8,6,N,0,9.17,3.53,1.77,BASE,552.67,3,32,0,0.52,456.1944,C23H32N6O6S2,9,3,0,4,1,MOL,Small molecule,1997,0,1,0,1
9217,75456,CC(N(O)C(=O)N)c1cc2ccccc2s1,ZILEUTON,236.29,2.18,2,2,94.8,2,N,0,,2.7,2.7,NEUTRAL,236.29,2,16,2,0.62,236.0619,C11H12N2O2S,4,3,0,4,1,MOL,Small molecule,1996,0,1,0,1
95970,100207,FC(F)(F)CN1C(=O)CN=C(c2ccccc2)c3cc(Cl)ccc13,HALAZEPAM,352.74,4.18,2,0,32.67,3,N,0,2.62,3.54,3.54,NEUTRAL,352.74,2,24,0,0.83,352.059,C17H12ClF3N2O,3,0,0,4,1,MOL,Small molecule,1981,0,0,0,1
96595,75456,[Na+].[O-]S(=O)(=O)CCS,MESNA,142.2,0.02,4,2,101.55,2,N,0,,-1.41,-4.91,ACID,164.18,0,7,2,0.42,141.9758,C2H5NaO3S2,3,1,0,4,1,MOL,Small molecule,1988,0,1,0,1
10009,-1,C[S+](C)[O-],DMSO,78.13,-0.32,1,0,36.28,0,Y,0,,-1.41,-1.41,,78.13,0,4,0,0.39,78.0139,C2H6OS,1,0,0,4,1,MOL,Small molecule,1978,0,1,0,1
11674,64073,CC(C)Cc1ccc(cc1)C(C)C(=O)O,Ibuprofen,206.28,3.61,2,1,37.29,4,N,0,,3.5,0.58,ACID,206.28,1,15,0,0.82,206.1307,C13H18O2,2,1,0,4,1,MOL,Small molecule,1974,0,2,0,1
1216,-1,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,Trimethoprim,290.32,1.54,7,2,105.51,5,N,0,6.9,0.59,0.47,NEUTRAL,290.32,2,21,0,0.86,290.1379,C14H18N4O3,7,4,0,4,1,MOL,Small molecule,1973,0,1,0,1
1341084,100208,CC(=O)O.N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N2C[C@H](O)C[C@H]2C(=O)NCC(=O)N[C@@H](Cc3cccs3)C(=O)N[C@@H](CO)C(=O)N4Cc5ccccc5C[C@@H]4C(=O)N6[C@H]7CCCC[C@H]7C[C@H]6C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,ICATIBANT ACETATE,1304.52,,,,,,,,,,,,1364.57,,,,,1303.6608,C61H93N19O15S,,,,4,1,BOTH,Protein,2011,0,1,0,1
1351456,-1,CS(=O)(=O)c1cccc(C[C@H](NC(=O)c2c(Cl)cc3CN(CCc3c2Cl)C(=O)c4ccc5ccoc5c4)C(=O)O)c1,LIFITEGRAST,615.48,4.79,6,2,142.37,7,N,1,,1.84,-1.8,ACID,615.48,4,41,0,0.31,614.0681,C29H24Cl2N2O7S,9,2,0,4,1,MOL,Small molecule,2016,0,1,0,1
